Time UTC,Open,High,Low,Close,Volume,Trades
2020-05-28T01:00:00.000Z,206764.01,206800.95,205481.12,205758.98,14.66742610,308
2020-05-28T02:00:00.000Z,205758.98,205999.96,204495.95,205100.00,3.76743210,213
2020-05-28T03:00:00.000Z,205100.00,205292.52,204241.44,205049.00,11.13816366,193
2020-05-28T04:00:00.000Z,204456.17,205769.09,204224.25,205189.10,4.04760337,214
2020-05-28T05:00:00.000Z,204500.01,205014.83,203876.78,204781.73,5.64135878,167
2020-05-28T06:00:00.000Z,204725.44,204791.13,203600.00,204700.27,7.21414538,121
2020-05-28T07:00:00.000Z,204869.42,205096.04,203600.00,203826.08,0.33892160,45
2020-05-28T08:00:00.000Z,203999.99,205477.00,203450.47,205135.64,1.99895194,44
2020-05-28T09:00:00.000Z,205477.00,205650.00,204573.61,205650.00,0.35095122,36
2020-05-28T10:00:00.000Z,205291.74,205650.00,204641.35,204641.35,0.12998157,25
2020-05-28T11:00:00.000Z,204860.16,206958.59,204790.64,206899.29,2.77172394,64
2020-05-28T12:00:00.000Z,206366.79,209800.00,206187.94,209799.98,17.71998415,289
2020-05-28T13:00:00.000Z,209800.00,210000.15,208459.12,209387.24,13.48073040,318
2020-05-28T14:00:00.000Z,209460.29,211833.63,209460.29,210400.00,30.04331901,563
2020-05-28T15:00:00.000Z,210400.00,211446.43,209957.22,210850.00,23.06526153,436
2020-05-28T16:00:00.000Z,211137.55,211616.37,209172.01,209250.00,64.76471619,435
2020-05-28T17:00:00.000Z,209208.09,209250.00,208700.02,209249.99,28.81590408,320
2020-05-28T18:00:00.000Z,209101.01,209249.99,208662.48,208800.00,37.40396341,368
2020-05-28T19:00:00.000Z,208684.97,210498.53,208005.85,209755.01,58.36092676,415
2020-05-28T20:00:00.000Z,209743.47,209806.21,208583.98,209806.21,29.93213050,291
2020-05-28T21:00:00.000Z,209806.21,210346.68,208367.59,209628.25,13.09657266,326
2020-05-28T22:00:00.000Z,209628.25,212300.01,209628.25,210641.98,42.69429167,515
2020-05-28T23:00:00.000Z,211000.00,213957.92,210667.00,212518.15,41.56935825,611
2020-05-29T00:00:00.000Z,212764.83,213506.12,211267.78,212231.06,44.21286307,499
2020-05-29T01:00:00.000Z,212230.89,212300.00,210400.05,211800.99,32.48242878,498
2020-05-29T02:00:00.000Z,211800.99,212216.98,210537.62,210567.19,34.23336748,268
2020-05-29T03:00:00.000Z,210624.72,212090.25,210400.05,211892.82,11.22578370,309
2020-05-29T04:00:00.000Z,211441.41,211983.84,210400.04,210400.05,9.51440070,213
2020-05-29T05:00:00.000Z,210400.04,211000.00,210172.83,210972.08,2.68681444,162
2020-05-29T06:00:00.000Z,210972.08,211700.00,210460.43,210741.98,1.93030594,123
2020-05-29T07:00:00.000Z,210695.20,211750.00,210515.04,211337.69,5.57551467,62
2020-05-29T08:00:00.000Z,211627.19,212800.00,208943.28,209835.17,7.16437029,149
2020-05-29T09:00:00.000Z,209835.17,210100.00,208789.50,209115.21,3.77167428,47
2020-05-29T10:00:00.000Z,209000.00,209986.89,207630.91,207630.91,5.91295867,123
2020-05-29T11:00:00.000Z,207630.91,208852.20,207564.00,208698.88,3.60713602,90
2020-05-29T12:00:00.000Z,207990.00,208890.12,207265.75,208190.24,6.21207803,163
2020-05-29T13:00:00.000Z,208000.00,208954.56,207304.25,208500.00,12.03496453,206
2020-05-29T14:00:00.000Z,208500.00,209742.57,208500.00,209249.96,4.68493045,203
2020-05-29T15:00:00.000Z,209115.76,209249.95,207001.67,208585.52,19.62624188,314
2020-05-29T16:00:00.000Z,208350.18,209899.99,208045.02,209568.65,11.41006782,308
2020-05-29T17:00:00.000Z,209637.34,211310.20,209136.09,210441.47,30.18695915,313
2020-05-29T18:00:00.000Z,209892.12,210600.00,208644.08,209302.00,7.72497111,246
2020-05-29T19:00:00.000Z,209453.90,209582.85,208304.17,208903.57,7.06511248,250
2020-05-29T20:00:00.000Z,208734.36,209143.54,207851.65,209032.10,7.80453812,249
2020-05-29T21:00:00.000Z,209032.10,209107.70,207701.63,208532.46,15.27557069,290
2020-05-29T22:00:00.000Z,207913.08,209490.10,207699.39,208615.15,10.45043111,284
2020-05-29T23:00:00.000Z,209496.50,209500.00,208460.32,209198.91,2.65449034,192
2020-05-30T00:00:00.000Z,209198.91,209198.91,207230.91,207360.61,13.33375626,325
2020-05-30T01:00:00.000Z,208000.00,208411.18,207143.39,207466.55,6.19378255,238
2020-05-30T02:00:00.000Z,207516.02,208310.43,207258.28,208166.44,5.22282611,220
2020-05-30T03:00:00.000Z,208166.44,208241.00,207143.00,208241.00,4.69489519,221
2020-05-30T04:00:00.000Z,208241.00,211888.85,207930.26,210999.00,9.09152099,295
2020-05-30T05:00:00.000Z,211000.00,211969.87,210416.86,211305.54,11.91604104,208
2020-05-30T06:00:00.000Z,211827.58,212500.00,211188.47,211937.23,5.93536845,211
2020-05-30T07:00:00.000Z,212125.24,212125.24,210706.67,211238.14,2.95664104,77
2020-05-30T08:00:00.000Z,211700.09,211829.59,211047.24,211212.73,1.02786930,38
2020-05-30T09:00:00.000Z,211000.00,211225.55,210000.00,210166.60,0.62588678,38
2020-05-30T10:00:00.000Z,210987.87,211432.22,210472.15,211432.22,0.24455356,23
2020-05-30T11:00:00.000Z,211469.08,212367.29,210837.59,212031.53,1.55381031,70
2020-05-30T12:00:00.000Z,211971.80,211971.80,210520.49,211239.04,2.85726539,80
2020-05-30T13:00:00.000Z,211672.90,212234.66,210786.98,212234.66,5.04520816,118
2020-05-30T14:00:00.000Z,211900.00,212234.66,211126.42,211400.01,5.61267829,171
2020-05-30T15:00:00.000Z,211400.01,211771.87,210270.30,211172.55,5.92758729,205
2020-05-30T16:00:00.000Z,211164.82,211896.13,210779.24,211113.34,4.80092055,252
2020-05-30T17:00:00.000Z,211541.66,211553.34,210688.50,211198.97,5.52656118,220
2020-05-30T18:00:00.000Z,211198.98,211615.04,210748.04,210880.52,4.83670516,222
2020-05-30T19:00:00.000Z,210905.74,211795.03,210687.61,211158.00,3.48037190,204
2020-05-30T20:00:00.000Z,211650.29,211734.54,208398.06,208899.34,7.55226160,387
2020-05-30T21:00:00.000Z,209000.00,210000.00,208855.00,208859.26,3.38789102,286
2020-05-30T22:00:00.000Z,209200.00,215340.00,209200.00,214992.00,16.32669753,702
2020-05-30T23:00:00.000Z,215000.00,215522.01,213154.80,214583.69,14.68933812,642
2020-05-31T00:00:00.000Z,214623.97,214887.31,213317.63,214270.04,5.93412233,289
2020-05-31T01:00:00.000Z,213576.97,214499.95,213300.06,213661.80,4.94020613,227
2020-05-31T02:00:00.000Z,213555.59,214081.89,212900.00,213315.32,3.50647234,212
2020-05-31T03:00:00.000Z,213315.32,214037.00,211922.78,212579.86,8.13930565,235
2020-05-31T04:00:00.000Z,212359.97,212930.07,211123.27,211394.21,6.01142495,190
2020-05-31T05:00:00.000Z,211847.01,212709.40,211400.00,211430.90,6.02363331,126
2020-05-31T06:00:00.000Z,211530.42,212225.00,211131.90,211502.46,4.52293591,74
2020-05-31T07:00:00.000Z,211050.00,212210.09,211022.18,211188.26,0.59472728,51
2020-05-31T08:00:00.000Z,211768.75,212099.53,210987.83,211343.41,1.25279993,46
2020-05-31T09:00:00.000Z,210987.83,211809.54,209929.00,211341.18,1.17279017,61
2020-05-31T10:00:00.000Z,211396.25,212210.04,211271.76,212065.47,0.19546034,16
2020-05-31T11:00:00.000Z,212210.04,212354.81,211462.72,211772.78,1.23633628,23
2020-05-31T12:00:00.000Z,212500.00,213445.25,211498.05,211799.99,0.55918968,51
2020-05-31T13:00:00.000Z,211524.08,212398.58,211000.00,211149.05,2.04987693,90
2020-05-31T14:00:00.000Z,211510.88,211688.93,209500.00,209500.00,5.99223485,144
2020-05-31T15:00:00.000Z,209500.00,210555.98,209200.00,210260.27,3.88226812,154
2020-05-31T16:00:00.000Z,210168.50,211236.43,209510.39,211236.43,1.90212379,165
2020-05-31T17:00:00.000Z,211236.43,211250.00,210200.00,210755.99,4.54948282,186
2020-05-31T18:00:00.000Z,210628.10,210804.02,209500.10,210700.00,5.81838731,255
2020-05-31T19:00:00.000Z,209898.22,211300.00,209576.36,211064.28,5.42698449,199
2020-05-31T20:00:00.000Z,210985.76,211020.54,209776.89,210929.99,1.57280671,166
2020-05-31T21:00:00.000Z,210100.10,210814.95,209000.01,210494.99,3.91021475,212
2020-05-31T22:00:00.000Z,210494.50,211892.24,209500.00,209937.19,5.87496423,219
2020-05-31T23:00:00.000Z,209999.96,210295.89,208550.00,209979.68,6.01072356,259
2020-06-01T00:00:00.000Z,209499.75,210113.37,208692.38,210100.00,2.59975646,190
2020-06-01T01:00:00.000Z,210100.00,210870.17,208700.00,210254.15,5.10160671,158
2020-06-01T02:00:00.000Z,210396.53,210999.89,209671.20,210052.67,2.43524534,185
2020-06-01T03:00:00.000Z,210052.66,210400.00,209682.20,210400.00,2.84031444,149
2020-06-01T04:00:00.000Z,210400.00,211999.00,210117.14,210249.70,8.49765828,191
2020-06-01T05:00:00.000Z,210861.46,210961.82,209800.30,210013.36,2.69809651,134
2020-06-01T06:00:00.000Z,210081.67,210320.69,209355.00,209700.00,2.59877146,113
2020-06-01T07:00:00.000Z,209715.68,210627.85,209100.00,210164.43,2.81148899,78
2020-06-01T08:00:00.000Z,210164.47,210980.00,209298.10,209424.21,0.50000642,65
2020-06-01T09:00:00.000Z,209850.00,209866.48,209183.82,209866.48,3.22890757,24
2020-06-01T10:00:00.000Z,210512.40,210778.43,209240.51,210123.79,0.48916219,22
2020-06-01T11:00:00.000Z,210832.51,210832.51,209117.02,209900.93,0.13047970,21
2020-06-01T12:00:00.000Z,209640.42,211475.67,208919.02,210966.26,4.82938777,88
2020-06-01T13:00:00.000Z,211089.45,211917.49,210000.00,210442.44,4.95103629,138
2020-06-01T14:00:00.000Z,210432.62,211077.71,209500.00,210226.06,15.68410869,215
2020-06-01T15:00:00.000Z,210186.81,210413.07,208753.02,209677.78,13.61572008,336
2020-06-01T16:00:00.000Z,209564.32,211800.00,209558.00,211189.39,12.06002837,279
2020-06-01T17:00:00.000Z,211257.01,211900.07,210548.44,211621.39,13.64470409,308
2020-06-01T18:00:00.000Z,211499.99,211780.31,210692.45,211620.00,6.84790638,307
2020-06-01T19:00:00.000Z,211604.86,211900.07,210500.01,210659.77,10.65431333,307
2020-06-01T20:00:00.000Z,211266.25,213399.00,210694.22,212700.00,11.08444033,366
2020-06-01T21:00:00.000Z,212700.02,213431.61,212000.01,213049.99,21.46241931,385
2020-06-01T22:00:00.000Z,213049.98,214998.99,212202.46,214998.99,21.23386245,510
2020-06-01T23:00:00.000Z,214870.00,227599.97,214870.00,224989.99,186.87092213,2958
2020-06-02T00:00:00.000Z,224980.00,224989.99,222011.62,222500.00,38.20606715,982
2020-06-02T01:00:00.000Z,222500.00,222500.00,220605.49,222237.55,35.64421039,735
2020-06-02T02:00:00.000Z,222281.74,222281.75,221328.44,221870.18,13.32144456,450
2020-06-02T03:00:00.000Z,221400.14,222000.00,220287.88,221157.74,15.07920597,439
2020-06-02T04:00:00.000Z,221377.00,222000.00,220729.21,221250.00,10.26599664,345
2020-06-02T05:00:00.000Z,221250.01,222281.75,220643.35,221536.11,7.72429836,221
2020-06-02T06:00:00.000Z,220990.00,222281.75,220990.00,222061.74,5.17719251,156
2020-06-02T07:00:00.000Z,222000.98,222495.74,221640.69,222419.99,1.81299376,99
2020-06-02T08:00:00.000Z,222419.99,222495.75,220999.01,221191.27,1.80217118,77
2020-06-02T09:00:00.000Z,221100.99,221676.78,220800.00,220967.04,9.25543134,65
2020-06-02T10:00:00.000Z,220751.01,221079.08,220350.00,221079.08,2.63407676,64
2020-06-02T11:00:00.000Z,220850.00,221153.19,220350.00,220644.78,1.71429261,59
2020-06-02T12:00:00.000Z,220976.97,221045.42,219255.24,219900.00,9.68543752,220
2020-06-02T13:00:00.000Z,219900.00,221800.00,219842.33,220600.00,13.33772699,259
2020-06-02T14:00:00.000Z,220600.00,220753.34,203000.00,208558.56,123.67694802,1688
2020-06-02T15:00:00.000Z,208424.86,208999.92,201000.00,206234.07,68.58220875,1354
2020-06-02T16:00:00.000Z,205630.00,207070.13,204666.02,206027.57,23.63554606,770
2020-06-02T17:00:00.000Z,206027.57,207801.44,205283.33,207697.54,22.81266976,459
2020-06-02T18:00:00.000Z,207697.29,208129.43,206650.94,207318.08,20.50462777,445
2020-06-02T19:00:00.000Z,207091.94,208299.99,206552.18,206910.00,8.61065653,363
2020-06-02T20:00:00.000Z,206910.01,207999.98,206201.01,207999.62,27.54883419,412
2020-06-02T21:00:00.000Z,207902.37,208299.99,207500.38,208199.81,12.00455900,307
2020-06-02T22:00:00.000Z,208199.69,208665.99,205804.36,207188.21,10.39574739,351
2020-06-02T23:00:00.000Z,206702.67,207558.86,206210.12,207398.74,10.56149197,275
2020-06-03T00:00:00.000Z,207126.99,207378.95,206000.01,206172.95,7.77250469,293
2020-06-03T01:00:00.000Z,206281.30,206737.97,205414.11,205822.02,9.59021955,304
2020-06-03T02:00:00.000Z,205984.52,206566.27,205633.14,205633.14,4.45848447,244
2020-06-03T03:00:00.000Z,205633.14,206230.86,205262.70,205895.17,8.79138602,260
2020-06-03T04:00:00.000Z,205384.76,206576.38,205222.89,205750.01,6.71311923,189
2020-06-03T05:00:00.000Z,205750.01,206600.00,203421.99,206320.69,11.97110095,350
2020-06-03T06:00:00.000Z,206391.80,206850.00,205764.90,206850.00,4.23429099,117
2020-06-03T07:00:00.000Z,206850.00,206850.00,205764.90,206099.92,5.75764979,55
2020-06-03T08:00:00.000Z,206132.91,206499.00,205571.00,205571.00,1.03363352,56
2020-06-03T09:00:00.000Z,206373.40,206373.40,204726.17,205387.01,0.43186408,30
2020-06-03T10:00:00.000Z,206164.38,208000.00,205453.36,208000.00,3.12030582,41
2020-06-03T11:00:00.000Z,207244.78,208334.61,207130.00,207936.19,9.12845206,45
2020-06-03T12:00:00.000Z,208500.00,208969.66,206500.00,207570.77,4.58169595,118
2020-06-03T13:00:00.000Z,207194.15,207855.17,206125.40,206500.00,4.86966010,158
2020-06-03T14:00:00.000Z,206500.03,206800.00,205360.56,206800.00,8.43251334,179
2020-06-03T15:00:00.000Z,206181.44,206999.99,205733.50,206752.25,8.43291567,204
2020-06-03T16:00:00.000Z,206459.71,207787.26,206179.87,207312.99,9.48020155,259
2020-06-03T17:00:00.000Z,206901.37,208625.27,206901.37,207740.32,8.92166818,274
2020-06-03T18:00:00.000Z,207700.00,209786.67,207012.00,209262.73,9.27026397,323
2020-06-03T19:00:00.000Z,209381.84,209699.98,207294.64,208341.65,24.01479315,337
2020-06-03T20:00:00.000Z,207850.18,209217.41,207543.97,208500.00,12.76047651,276
2020-06-03T21:00:00.000Z,209215.91,209652.14,208258.00,209199.59,10.98627088,260
2020-06-03T22:00:00.000Z,209199.37,209199.37,208000.00,208503.00,7.51092813,262
2020-06-03T23:00:00.000Z,208600.00,210183.67,208350.00,210183.67,10.96541056,366
2020-06-04T00:00:00.000Z,210183.67,210272.08,208950.02,209317.29,7.73397342,270
2020-06-04T01:00:00.000Z,209880.61,210731.49,209271.65,210320.05,6.77617312,284
2020-06-04T02:00:00.000Z,210000.00,211369.46,209668.80,211050.00,16.14908392,277
2020-06-04T03:00:00.000Z,211050.00,211353.82,210600.99,210601.00,9.25128979,266
2020-06-04T04:00:00.000Z,211019.91,211325.11,209881.56,210056.83,6.71191705,237
2020-06-04T05:00:00.000Z,210596.39,210718.54,209960.02,210709.88,3.24037695,151
2020-06-04T06:00:00.000Z,210081.50,211800.00,209867.79,211327.70,1.72140246,122
2020-06-04T07:00:00.000Z,211230.12,211800.00,210709.72,211229.89,2.60121715,73
2020-06-04T08:00:00.000Z,211263.57,211263.58,210159.11,211121.11,1.31201678,37
2020-06-04T09:00:00.000Z,210448.61,211042.13,208680.00,209760.91,5.04716400,49
2020-06-04T10:00:00.000Z,208860.18,209663.95,208300.00,209519.86,0.74350433,38
2020-06-04T11:00:00.000Z,209039.36,210858.34,207000.00,208978.30,14.39789323,140
2020-06-04T12:00:00.000Z,209713.21,211800.00,208932.26,211790.00,4.86050578,85
2020-06-04T13:00:00.000Z,211300.00,214413.57,211200.00,213890.14,22.18216299,325
2020-06-04T14:00:00.000Z,213431.41,214156.28,211351.00,212000.00,9.72084529,239
2020-06-04T15:00:00.000Z,212000.00,215000.00,211928.00,214999.99,19.25401041,363
2020-06-04T16:00:00.000Z,214900.00,215775.00,213525.31,214398.53,17.86423502,342
2020-06-04T17:00:00.000Z,214400.00,215243.51,214000.00,214500.00,9.38845918,317
2020-06-04T18:00:00.000Z,214500.00,216083.95,212684.95,213500.00,22.51383929,460
2020-06-04T19:00:00.000Z,213424.90,215544.59,213424.90,214663.84,19.51042286,306
2020-06-04T20:00:00.000Z,215335.54,215428.10,213600.04,213613.71,6.84948084,279
2020-06-04T21:00:00.000Z,214469.85,214845.01,213007.00,213801.00,7.52318889,307
2020-06-04T22:00:00.000Z,213801.01,215513.13,213801.00,215278.66,11.03400569,290
2020-06-04T23:00:00.000Z,214999.99,215824.23,214250.00,214778.49,13.39685599,364
2020-06-05T00:00:00.000Z,214756.64,215199.48,213690.66,214612.08,8.44456968,293
2020-06-05T01:00:00.000Z,214507.11,215499.95,214305.07,215100.99,32.03823280,263
2020-06-05T02:00:00.000Z,215100.99,215407.60,214000.00,214587.50,12.84383503,246
2020-06-05T03:00:00.000Z,214555.79,215215.00,213512.00,214000.00,6.78929047,265
2020-06-05T04:00:00.000Z,214000.00,214723.90,212658.14,213499.96,5.68695398,227
2020-06-05T05:00:00.000Z,213499.81,214154.52,212500.00,213113.12,5.06607406,167
2020-06-05T06:00:00.000Z,212512.58,213500.00,211753.53,213500.00,6.96794885,165
2020-06-05T07:00:00.000Z,212709.05,213197.55,211512.00,212125.00,4.96319764,74
2020-06-05T08:00:00.000Z,212050.71,214310.27,210070.63,214129.62,7.94998994,120
2020-06-05T09:00:00.000Z,214129.62,214161.88,213000.00,214000.11,0.46035681,29
2020-06-05T10:00:00.000Z,213959.17,214121.33,210928.88,211680.99,2.93791274,55
2020-06-05T11:00:00.000Z,210866.00,212248.42,208810.53,210950.68,13.02541623,161
2020-06-05T12:00:00.000Z,210477.04,211391.35,209203.45,209855.67,10.75298224,138
2020-06-05T13:00:00.000Z,209824.66,210591.28,208005.50,209892.01,18.14886817,280
2020-06-05T14:00:00.000Z,209892.01,210893.53,208766.56,208766.56,7.96140841,279
2020-06-05T15:00:00.000Z,208984.21,209357.10,207190.50,209012.00,10.73973050,396
2020-06-05T16:00:00.000Z,209147.83,210291.06,208560.54,209770.01,8.05544369,262
2020-06-05T17:00:00.000Z,209818.01,210307.65,209402.00,209729.72,9.97300225,256
2020-06-05T18:00:00.000Z,209574.52,210696.89,209479.93,210597.88,6.61144313,249
2020-06-05T19:00:00.000Z,210618.85,210785.70,209005.33,209800.00,6.71574051,274
2020-06-05T20:00:00.000Z,210000.00,210403.32,208345.46,209714.99,10.20722798,279
2020-06-05T21:00:00.000Z,208516.09,209849.42,208000.00,208815.73,9.52815541,302
2020-06-05T22:00:00.000Z,208812.43,209015.79,208000.00,209015.79,9.95830820,294
2020-06-05T23:00:00.000Z,209015.78,209073.06,207851.00,207851.00,10.94353248,311
2020-06-06T00:00:00.000Z,207851.00,207851.00,205862.92,207258.68,26.39476465,507
2020-06-06T01:00:00.000Z,207258.68,207658.41,206229.26,206229.26,17.04963500,274
2020-06-06T02:00:00.000Z,206876.15,207399.99,206229.26,207387.96,4.49371398,219
2020-06-06T03:00:00.000Z,206720.25,207777.00,206251.84,207777.00,6.26591154,214
2020-06-06T04:00:00.000Z,207777.00,207995.80,207000.00,207635.00,3.70325565,131
2020-06-06T05:00:00.000Z,207274.49,207635.00,206692.84,207635.00,11.05207609,127
2020-06-06T06:00:00.000Z,207633.47,207866.03,206770.34,207499.99,1.62517729,105
2020-06-06T07:00:00.000Z,207087.95,207866.03,207004.73,207070.00,0.56759901,78
2020-06-06T08:00:00.000Z,207070.00,207573.83,206507.32,206852.23,0.94297298,52
2020-06-06T09:00:00.000Z,207799.00,209215.00,207768.64,208980.13,3.84024706,33
2020-06-06T10:00:00.000Z,209040.04,209168.54,208391.41,208391.41,0.24547277,22
2020-06-06T11:00:00.000Z,209118.62,209118.62,208272.10,208999.96,0.16707797,25
2020-06-06T12:00:00.000Z,209000.00,210000.00,208053.26,208500.47,1.21918476,69
2020-06-06T13:00:00.000Z,208090.73,208872.58,208000.01,208424.65,1.17207183,88
2020-06-06T14:00:00.000Z,208494.88,208886.55,207838.21,207838.21,2.49405781,118
2020-06-06T15:00:00.000Z,208420.97,208693.11,207481.09,208490.14,4.00872614,166
2020-06-06T16:00:00.000Z,208525.65,208771.24,207001.61,207600.00,3.35789885,173
2020-06-06T17:00:00.000Z,207155.45,207798.28,207000.00,207730.00,3.33980138,224
2020-06-06T18:00:00.000Z,207100.02,208071.93,207100.02,207981.00,7.28449410,198
2020-06-06T19:00:00.000Z,208011.23,208890.00,207213.57,208700.99,10.97300808,206
2020-06-06T20:00:00.000Z,208822.57,209776.01,207972.58,209189.46,16.82759121,399
2020-06-06T21:00:00.000Z,209833.56,210000.00,208777.01,208800.01,4.63198530,220
2020-06-06T22:00:00.000Z,209799.89,209799.89,207899.40,207951.00,4.63772740,229
2020-06-06T23:00:00.000Z,208085.45,209423.82,207920.71,208978.47,4.73966240,188
2020-06-07T00:00:00.000Z,208865.00,208865.00,207730.95,208599.96,3.72008212,172
2020-06-07T01:00:00.000Z,208599.96,209000.00,207996.06,208926.85,1.67269264,137
2020-06-07T02:00:00.000Z,208393.07,209255.15,208393.07,209255.15,1.12850484,117
2020-06-07T03:00:00.000Z,208644.89,209400.60,208448.68,208872.00,3.17530195,127
2020-06-07T04:00:00.000Z,209333.03,209724.00,208594.76,208655.42,2.57335401,138
2020-06-07T05:00:00.000Z,209217.30,209400.00,208223.42,208424.24,2.40909572,92
2020-06-07T06:00:00.000Z,208821.19,209211.47,208083.63,208971.36,1.58642979,59
2020-06-07T07:00:00.000Z,208970.44,209000.00,208027.98,208822.85,0.87603230,56
2020-06-07T08:00:00.000Z,208300.00,209111.20,206500.01,209009.13,7.56289745,109
2020-06-07T09:00:00.000Z,208413.82,208698.52,207577.87,208217.54,1.71097993,18
2020-06-07T10:00:00.000Z,207597.10,208222.07,207122.57,208164.12,0.21937357,15
2020-06-07T11:00:00.000Z,208258.52,208258.52,206835.46,206852.83,0.18998675,24
2020-06-07T12:00:00.000Z,206675.00,207678.52,205050.57,205823.32,12.76975247,183
2020-06-07T13:00:00.000Z,205547.21,206283.90,203888.00,203888.00,8.58514437,351
2020-06-07T14:00:00.000Z,204390.25,205654.72,203388.00,204698.99,16.10507298,267
2020-06-07T15:00:00.000Z,204509.75,205532.41,204477.37,205300.95,3.09115039,191
2020-06-07T16:00:00.000Z,205300.92,205508.06,204500.00,205397.29,6.01051598,235
2020-06-07T17:00:00.000Z,205397.25,205858.20,204526.67,205854.29,4.98087959,233
2020-06-07T18:00:00.000Z,205854.30,206713.93,205131.54,206606.67,10.19173787,230
2020-06-07T19:00:00.000Z,206600.99,212000.00,206350.99,211999.97,18.91263990,332
2020-06-07T20:00:00.000Z,211999.97,211999.97,209209.75,210077.54,13.78517609,260
2020-06-07T21:00:00.000Z,210079.93,210599.44,209656.00,209816.07,2.77241847,173
2020-06-07T22:00:00.000Z,210412.00,210500.00,209352.32,209767.42,6.17153128,165
2020-06-07T23:00:00.000Z,210410.92,210499.91,209098.24,209608.31,2.91467526,149
2020-06-08T00:00:00.000Z,209608.96,210600.00,209513.03,210599.97,4.63696218,199
2020-06-08T01:00:00.000Z,210599.97,210599.98,209779.52,210399.99,3.49886864,136
2020-06-08T02:00:00.000Z,210399.89,210400.00,209162.12,209773.84,3.10112046,138
2020-06-08T03:00:00.000Z,209351.00,210006.19,209139.27,209433.69,3.43651478,173
2020-06-08T04:00:00.000Z,209430.10,210299.99,209430.10,210099.99,1.62440788,126
2020-06-08T05:00:00.000Z,209800.00,210000.00,209494.99,209822.17,1.31040049,104
2020-06-08T06:00:00.000Z,209900.00,210238.28,209267.93,209521.42,1.52394815,69
2020-06-08T07:00:00.000Z,209521.47,210299.99,209520.49,209520.56,0.36409432,44
2020-06-08T08:00:00.000Z,210127.98,210248.56,207670.46,208301.56,30.85578934,66
2020-06-08T09:00:00.000Z,208301.55,210999.00,208301.54,209550.50,15.81180119,78
2020-06-08T10:00:00.000Z,209647.20,210180.18,209464.59,210006.12,0.24818423,17
2020-06-08T11:00:00.000Z,210100.06,210100.06,209502.05,209826.17,0.52350274,45
2020-06-08T12:00:00.000Z,209955.60,210301.32,209393.51,210203.54,1.53531892,64
2020-06-08T13:00:00.000Z,210285.26,210290.39,208872.25,209825.13,7.12043919,134
2020-06-08T14:00:00.000Z,209212.00,211119.29,208706.35,210097.70,17.41292180,257
2020-06-08T15:00:00.000Z,209519.53,210322.02,209137.54,209753.45,7.25143255,243
2020-06-08T16:00:00.000Z,209803.33,210080.37,209000.00,209615.00,7.59054435,256
2020-06-08T17:00:00.000Z,209948.61,210500.00,209534.57,209942.78,11.41968725,281
2020-06-08T18:00:00.000Z,209918.10,210702.00,209500.00,209814.96,20.90359227,327
2020-06-08T19:00:00.000Z,209937.64,210084.29,208500.00,208898.89,7.76861658,306
2020-06-08T20:00:00.000Z,209008.96,209725.74,208200.00,209008.99,15.70804862,282
2020-06-08T21:00:00.000Z,209008.99,209399.99,207800.03,208900.00,9.66659362,250
2020-06-08T22:00:00.000Z,209373.87,209500.00,208202.59,208285.18,9.69203826,236
2020-06-08T23:00:00.000Z,208355.26,210899.82,208285.18,210136.90,20.08116674,320
2020-06-09T00:00:00.000Z,210605.83,212250.00,206000.00,209725.37,41.43145784,569
2020-06-09T01:00:00.000Z,209725.37,210005.79,209000.00,209559.37,3.54430373,224
2020-06-09T02:00:00.000Z,209535.49,210067.10,208998.28,209043.86,7.89479117,224
2020-06-09T03:00:00.000Z,209655.43,209655.43,208513.28,208858.00,3.46131222,217
2020-06-09T04:00:00.000Z,208858.00,209500.00,208534.12,209472.64,2.52926473,156
2020-06-09T05:00:00.000Z,208950.00,209977.69,208950.00,209500.00,1.04814137,102
2020-06-09T06:00:00.000Z,209500.00,210001.00,209127.52,210000.01,1.06568275,63
2020-06-09T07:00:00.000Z,210001.00,210797.26,210000.09,210770.00,1.87848593,63
2020-06-09T08:00:00.000Z,210770.00,211998.20,210348.70,211236.61,3.92772589,66
2020-06-09T09:00:00.000Z,211184.50,211195.49,210072.95,210284.78,0.41644446,26
2020-06-09T10:00:00.000Z,210866.89,211053.30,210028.38,210067.06,0.23833917,13
2020-06-09T11:00:00.000Z,210550.84,211145.48,210000.00,211061.00,0.54124197,49
2020-06-09T12:00:00.000Z,211333.51,212135.09,211026.49,211861.12,10.94748353,153
2020-06-09T13:00:00.000Z,211823.87,212200.00,210800.00,211322.72,15.38114368,190
2020-06-09T14:00:00.000Z,211322.72,211664.37,210065.99,210192.62,6.79009988,177
2020-06-09T15:00:00.000Z,210499.00,211195.04,210206.17,210987.82,13.85130310,226
2020-06-09T16:00:00.000Z,210990.00,211613.39,210694.04,211543.24,10.26326642,248
2020-06-09T17:00:00.000Z,211019.12,212400.00,210817.51,212029.91,7.83024705,310
2020-06-09T18:00:00.000Z,212298.00,212600.00,211613.54,211959.94,17.83964706,309
2020-06-09T19:00:00.000Z,212440.10,212650.00,211506.88,212414.04,9.17639712,304
2020-06-09T20:00:00.000Z,212339.72,214125.47,212266.56,214099.50,38.90226363,495
2020-06-09T21:00:00.000Z,214099.39,215149.68,212000.00,215100.99,35.61570516,593
2020-06-09T22:00:00.000Z,215100.99,215283.41,213000.01,214101.54,28.77779333,413
